text;lang;country
RT @We_Global: Updated #WorldCup2018 pot projections as of this moment. Things still moving a bit, but now 16 teams head-to-head f… ;en;
Wow #Italysucks rather see @Ibra_official in #WorldCup2018;en;
My England 11 for #WorldCup2018 https://t.co/sDnTfbDnVE;en;
RT @MariaPolicelli: Worst @theScore update that my eyes ever laid eyes on @azzurri. #WorldCup2018 😭 https://t.co/Ecczmt8S9G;en;
"Hats off to Loftus-Cheek. 

But very disappointing the amount of England players 'injured'. Should be assessed inde… https://t.co/rteghKTspG";en;
#Honduras v #Australia: #WorldCup2018 #qualifyingplay-off – live! https://t.co/gwhPb0j4zh #Football #Soccer #Sport via @guardian;en;
Can't wait for #WorldCup2018;en;
"Denmark take on Republic of Ireland tomorrow in a #WorldCup play-off!

➡️ https://t.co/A3HKLFMkKc

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark take on Republic of Ireland tomorrow in a #WorldCup play-off!

➡️ https://t.co/TeC7i0d70z

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark take on Republic of Ireland tomorrow in a #WorldCup play-off!

➡️ https://t.co/liOHXA68aT

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark take on Republic of Ireland tomorrow in a #WorldCup play-off!

➡️ https://t.co/QmVrPZFPUf

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark take on Republic of Ireland tomorrow in a #WorldCup play-off!

➡️ https://t.co/yUhWclW5XY

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
RT @Karamarkos: #Honduras v #Australia: #WorldCup2018 #qualifyingplay-off – live! https://t.co/yYyJtnfhmB #Football #Soccer #Sport via @gu…;en;
RT @FootyOutcasts: Great result for Sweden this evening. Italy maybe not at the World Cup??? #WorldCup2018 https://t.co/PsgTjFrWhi;en;
"Let's go boys! @Socceroos on the road to Russia #WorldCup2018 #HONvAUS
🇦🇺🇦🇺🇦🇺💛💚💚💛 https://t.co/E5Y8X5Hwij";en;Australia
Up early to watch her team trying to qualify for #WorldCup2018 #Socceroos #Australia https://t.co/cPikjKSprd;en;
"#Qualification

Good news #Senegal qualify for the #Worldcup2018 #Russia2018 #Football #Hope… https://t.co/mjgGM55V67";en;Senegal
Ready for the game tonight!  #arribaperu #worldcup2018 #peruvnewzealand @ Hearts in Action Peru https://t.co/AACNmeqJ5S;en;Peru
SENEGAL IS IN THE #WorldCup2018 - This is 2002 all over again! Yes!!!!! Bravo #soccer https://t.co/WQVeC5YtOx;en;
Congratulations to the super eagles of naija #SoarNigerianEagles #WorldCup2018;en;
RT @karimacatherine: SENEGAL IS IN THE #WorldCup2018 - This is 2002 all over again! Yes!!!!! Bravo #soccer https://t.co/WQVeC5YtOx;en;
That constant vuvuzela drone at the Australia Honduras game is enough to drive anybody insane #WorldCup… https://t.co/HeG2pU34P5;en;
@Therealdutrut Full house haha! #GoSocceroos #WorldCup2018;en;
"Let's go boys! #Socceroos on the road to Russia #WorldCup2018 #HONvAUS
🇦🇺🇦🇺🇦🇺💛💚💚💛 https://t.co/3P3K42MEV0";en;Australia
RT @karimacatherine: SENEGAL IS IN THE #WorldCup2018 - This is 2002 all over again! Yes!!!!! Bravo #soccer https://t.co/BDNEuNsMI1;en;
RT @Mark_Doyle11: Forget Lady Luck, #Italy are facing #WorldCup2018 humiliation because of #Ventura: https://t.co/wvS1RkOGF9 #SWEITA https:…;en;
RT @EdDJGex: That constant vuvuzela drone at the Australia Honduras game is enough to drive anybody insane #WorldCup… ;en;
"#Qualification

Good news #Senegal qualify for the #Worldcup2018 #Russia2018 #Football #Hope 

#Allezleslions🙏🏾💪🏿🔥👍… https://t.co/JpsmdDWwr4";en;
"RT @GThieuss: #Qualification

Good news #Senegal qualify for the #Worldcup2018 #Russia2018 #Football #Hope 

#Allezleslions🙏🏾💪🏿🔥👍… ";en;
Decent half. Direct. Composed. Honduras have underwhelmed so far but we need to make it count with an away goal #Socceroos #WorldCup2018;en;
Mexico tied against Belgium in a friendly. Mexico #WorldCup2018 Champs. Called it. 🏆 #SoyMexico;en;United States
"Will Italy overcome their narrow deficit in the second leg?
#Sweden #Sveirge #Italy #Azzurri #WCQ2018 #RoadToRussia #WorldCup2018";en;
"Saudi Arabia 🇸🇦+ Brazil🇧🇷 = 5 World Cup 

Portugal 🇵🇹+ Netherlands🇳🇱 + Spain 🇪🇸+ England🏳+ France🇫🇷 = 3 World Cup

#PORKSA
#WorldCup2018";en;
"The OSCARS AWARD🎬
#sweita #WorldCup2018 https://t.co/E2I4kh4tgF";en;
Big half of football ahead. Cmon #Socceroos #WorldCup2018 ! https://t.co/bHgbH7jdo3;en;
"Congratulations 🍾 To The Teranga Lions 🦁 Of Senegal 🇸🇳 

Senegal Qualifies for the FIFAWC for the first time since… https://t.co/8liFS4iF7B";en;
This 5-3-2 formation is becoming a world wide thing. Start and developed in #SerieA then #azzurri and now, almost e… https://t.co/cIlPh8vFFM;en;
Let’s go Peru! 🇵🇪 #worldcup2018 #peruvsnuevazelandia🇵🇪⚽🇳🇿 https://t.co/erpPGGBHqr https://t.co/Vu4zyixXYM;en;
@TSN_Sports Italy has some serious problems. They don’t deserve to be in #WorldCup2018.;en;
Southgate wanted a selection problem, and now he has one! From a fans perspective, surely penalties could be introd… https://t.co/qn1Oilm01u;en;
Slept through #SWEITA but there's always Monday. And if I really have to have a #WorldCup2018 without Italia... 🙇;en;
"Ivory Coast 🇨🇮 vs Morocco 🇲🇦 
You don’t want to miss that game tomorrow #WorldCup2018";en;Etats-Unis
If Ashley Young is the answer winning the World Cup is not the question #ENGvGER #England #WorldCup2018;en;United Kingdom
The #Brazuka and the #Jabulani are my favorites! #WorldCup2018 https://t.co/xxnc8Kagdb;en;
@xArsenalTerje We're gonna witness so much next year #WorldCup2018;en;
Sub time!! @Socceroos #HONvAUS #WorldCup2018 @FIFAWorldCup !!;en;
This is definitely one of the worst football matches I have ever seen in my life. On his performance neither team r… https://t.co/bPhFAa4qkG;en;
This is definitely one of the worst football matches I have ever seen in my life. On this performance neither team… https://t.co/ufhSIXv1Dh;en;
Can't say either of these sides are showing that they belong at #WorldCup2018  #HONvAUS;en;
"The World Cup without Italy 🇮🇹!!                I can’t imagine that !! 
I am sure San Siro ❤️🖤 will take us to Rus… https://t.co/dfRQGHPjhu";en;United Arab Emirates
The #Socceroos closer by the minute to be part of #WorldCup2018 and #Honduras setting up the snacks and beers to wa… https://t.co/EBl3wk3pAR;en;
@Therealdutrut Not a bad turn up! #20ish #GoSocceroos #WorldCup2018 #clubpicnicpoint #frontrow;en;
Struggle to see how we score any goals even if we make the #WorldCup2018 #HONvAUS #Socceroos;en;
RT @metgav: Struggle to see how we score any goals even if we make the #WorldCup2018 #HONvAUS #Socceroos;en;
#sexystyle #Lichtenburg #worldcup2018 oh my god https://t.co/OLni9BeSGQ;en;
On what ground should #StuartBaxter be retained as #BafanaBafana coach? Is there anything bigger than qualifying for #WorldCup2018?;en;
Delicious. #WorldCup2018 https://t.co/8VTr6V43fT;en;
i wanttt https://t.co/OEBx6VHRJX;en;
If the #Socceroos cannot be Honduras in Sydney, they don’t deserve to be at #WorldCup2018 They are Lot a threat at all! #HONvAUS;en;
"I can't wait
#WorldCup2018 https://t.co/XSJ1vWOZlU";en;
If the #Socceroos cannot beat Honduras in Sydney, they don’t deserve to be at #WorldCup2018 They are not a threat at all! #HONvAUS;en;
Socceroos are a disgrace. Can’t even score in 90 minutes against Honduras #Socceroos #WorldCup2018;en;
"A 0-0 draw in the away leg is boring but puts destiny in our hands this Wednesday; Defend home field and we're at… https://t.co/AxBQ7kNTVN";en;
On this effort they wouldn’t trouble the score sheet at World Cup. #Socceroos https://t.co/JujJXVaQBj;en;
@Socceroos @FIFAWorldCup Great result for the boys. An away goal would have been handy but I think we have done enough. #WorldCup2018;en;
@rubey_lcheek reminded me of a young @YayaToure tonight - welldone young man 👌🏻 #Englandvsgermany #ENGGER #WorldCup2018;en;
Really good result. I’m confident now we can get the job done in Sydney. HUUUUUUUUGE night ahead next week 🔥🍺 #HONAUS #WorldCup2018;en;
@HodorHodorHTD @Socceroos @FIFAcom One more pissweak performance from Australia, can't beat a team that bad no hope… https://t.co/ZUVRL3RvwA;en;
@FootballSenegal Congratulations Senegal on qualifying for #WorldCup2018. 24/32 nations in.;en;
"@LFC International #WorldCup2018 squad

2⃣2⃣ Mignolet  🇧🇪

1⃣8⃣ Moreno 🇪🇸
1⃣2⃣ Gomez 🇬🇧
2⃣ Clyne 🇬🇧

2⃣3⃣ Emre Can… https://t.co/DMPx22Etz5";en;
"RT @I_am_Kopite: @LFC International #WorldCup2018 squad

2⃣2⃣ Mignolet  🇧🇪

1⃣8⃣ Moreno 🇪🇸
1⃣2⃣ Gomez 🇬🇧
2⃣ Clyne 🇬🇧

2⃣3⃣ Emre Can… ";en;
England still not convincing me. The best we can hope for next summer is to get out of the group. Expectations need… https://t.co/EuU0MLo7T9;en;
Good result for the @Socceroos tonight!! Let’s bring it home in Sydney 👊🏻⚽️ #HONAUS #WorldCup2018;en;Australia
I'm gonna have a sneaky little tenna on Belgium ($13.00) for the #WorldCup2018 … Don’t tell anyone though…Apologies… https://t.co/fItvoPhJkP;en;
With 40,000 fans baying for their blood, muggy conditions and terrible playing surface, @Socceroos keep hopes of a… https://t.co/ZNkVGTQdh7;en;
RT @cmail_sport: With 40,000 fans baying for their blood, muggy conditions and terrible playing surface, @Socceroos keep hopes of a… ;en;
"So apparently 🇲🇽 kept up with 🇧🇪 ..
#WorldCup2018 final ?
(Calling it)";en;
World cup qualifiers- Honduras vs. Australia, the Roos played like the home team. The wet field backfired on a pote… https://t.co/Ahl42cOh8e;en;
Adidas kits for #WorldCup2018 look smart some 90’s reworks. Sure #England will end up with some template Nike rubbi… https://t.co/QxlyONkWHo;en;Australia
All my heart and thoughts are for my country tonight. You can do this Perú!!! Sobre mi pecho llevo tus colores 🇵🇪⚽️… https://t.co/g3ZpuXRbK6;en;
"Excellent experience and game @wembleystadium with @nidhijain120288 
#Englandvsgermany #WorldCup2018 https://t.co/ulyjJeFvz2";en;
RT @soccerworldmi: NOW AVAILABLE! The new adidas Telstar 2018 World Cup Official Match Ball is available at all SoccerWorld locations… ;en;
@KayLMurray @vieri_bobo 👍for sure👌BTW my BOLD prediction Russia into knockout round🤔#WorldCup2018 #beinSports;en;
Kind of what @Paul_Mariner said. If he misses #WorldCup2018 over this, so be it. It is THAT serious and #FIFA shoul… https://t.co/alqYgk8PoW;en;
You're up New Zealand! Best of luck against La Blanquirroja @NZ_Football #PeruVsNewZealand #WorldCup2018;en;
@JuanG_Arango @safrossydney Everybody hoping for more celebrations like this! https://t.co/TZQ9HTdpER #WorldCup2018;en;
"""South Africa 0-2 Senegal - BBC Sport"" https://t.co/PtbmDtFPVd #WorldCup2018 #soccer #football";en;
@20gdawg I waiting for 10 for the ... Peru is playing!!! #WorldCupQualifier #WorldCup2018;en;
RT @KoolPoll123: Who is winning #NewZealand v. #Peru? #NZLvPER #PERvNZL #CONMEBOL #OFCPlayoffs #FIFA #WCQ #WCQ2018 #WorldCupPlayoffs… ;en;
Adidas used a male pro soccer player to unveil Colombia's #WorldCup2018 mens jerseys and a model to unveil the wome… https://t.co/2IyZnGlaoZ;en;
"RT @lettertosahmad: ""South Africa 0-2 Senegal - BBC Sport"" https://t.co/gcVZxOuyLx #WorldCup2018 #soccer #football";en;
RT @REMEZCLA: Adidas used a male pro soccer player to unveil Colombia's #WorldCup2018 mens jerseys and a model to unveil the wome… ;en;
#hookups #eMbalenhle #worldcup2018 holy… https://t.co/ZIY1r9cEVz;en;
What the hell @thinkfuera. I️ can think of one player who could have done an unveiling. https://t.co/oj8IO9gerW;en;
First Cardona and now this ? @FCFSeleccionCol GET YOUR SHIT TOGETHER! The women’s soccer team played in women’s Wor… https://t.co/sBQ4zwyEdB;en;
"Imagine if #Italy  do not make it to the #WorldCup2018...

Even Baggio would be proud of that!";en;
"Die Mannschaft🇩🇪
Introducing the @dfb_team 2018 @fifaworldcup Home Jersey.
Available soon.
#heretocreate 
📸:… https://t.co/g4soV81yfZ";en;
Best of luck to @peru and @SeleccionPeru #WorldCup2018 🇵🇪;en;United States
If only I was a better actor, I could have been a world class soccer player.  #MLS, #WorldCup2018  #notasport #ahtletewannabes;en;
"New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [ https://t.co/qZtGefUjz3 ]… https://t.co/dg7gwD0nP5";en;
"New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [ https://t.co/qZtGefUjz3 ]… https://t.co/CX3p486Pns";en;
"@AmyMek New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [ https://t.co/qZtGefUjz3… https://t.co/VQaNym5LF3";en;
"@Education4Libs @GaetaSusan New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [… https://t.co/ZJad3G2hnl";en;
"New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [ https://t.co/lNtyPfa2SZ ]… https://t.co/f7oxfU3Oos";en;
"#WorldCup2018 New Zealand vs. Peru:
Away Team dropped from 1,65 to 1,55. 
#Russia2018 #DroppingOdds #Howtobetting";en;
Representing @HoustonDynamo at #NZLvPER #WCQ #WorldCup2018 #ForeverOrange https://t.co/Ff9L7ni665;en;New Zealand
Let’s go All Whites! #allwhites #worldcup2018 #worldcupqualifier @ Westpac Stadium https://t.co/GxkOIGlcxt;en;
RT @StruanElliot: Representing @HoustonDynamo at #NZLvPER #WCQ #WorldCup2018 #ForeverOrange https://t.co/Ff9L7ni665;en;
I wonder if the NZ Team will do the haka, I know it is not Rugby and Peru will still win the soccer game but... I w… https://t.co/97dpoH9WB7;en;
"@Lin_Manuel New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [… https://t.co/Z4EbCxMNXX";en;
"@WestHamUtd New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [… https://t.co/J1OSzge4Zb";en;
"New Zealand vs Peru Inter-Confederation Qualification Live Stream
Live now here 👉 [ https://t.co/qZtGefUjz3 ]… https://t.co/7MyjONbLYP";en;
"RT @iTz_PANCHO: So apparently 🇲🇽 kept up with 🇧🇪 ..
#WorldCup2018 final ?
(Calling it)";en;
Anyone else having a hard time streaming #Peru soccer game on @fuboTV #WorldCup2018;en;
"Denmark vs Republic of Ireland in a #WorldCup qualifying play-off on Friday!

➡️ https://t.co/QmVrPZFPUf

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark vs Republic of Ireland in a #WorldCup qualifying play-off on Friday!

➡️ https://t.co/A3HKLFMkKc

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark vs Republic of Ireland in a #WorldCup qualifying play-off on Friday!

➡️ https://t.co/liOHXA68aT

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark vs Republic of Ireland in a #WorldCup qualifying play-off on Friday!

➡️ https://t.co/TeC7i0d70z

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
"Denmark vs Republic of Ireland in a #WorldCup qualifying play-off on Friday!

➡️ https://t.co/yUhWclW5XY

#DENIRE #DENvIRE #WorldCup2018 ⚽🏆";en;
ICYMI: (I did) #Sweden pulled off a huge 1-0 win vs #Italy in the first leg of their #WorldCupQualifier. Italy with… https://t.co/o2x9SUyS4M;en;United States
@Bazzio101 @abcgrandstand @abcnews @Socceroos @MaasdorpJR Australia produces some of the 🌎 best football strikers!… https://t.co/9XI405pEOH;en;
This guy for Peru doesn’t look too intimidated by the Haka #WorldCup2018 #NewZealand #Peru https://t.co/Io53sPfiLR;en;
Let’s get this win!!! #VAMOSPERU #Blanquirroja #NZLvsPER  #FIFA #WorldCup2018;en;
RT @YoungRJeremy: This guy for Peru doesn’t look too intimidated by the Haka #WorldCup2018 #NewZealand #Peru https://t.co/Io53sPfiLR;en;
"#PerúvsNuevaZelanda #WorldCup2018 

Let's gooooooooo

🇵🇪";en;
"World Cup ⚽️ History.
Via @brfootball.
#Soccer #TheBeautifulGame #WorldCup2018 #Adidas #Telstar18 ⚽️ #SoccerisLife… https://t.co/o5GrIxbx6l";en;
LET'S GO PERU #ArribaPeru #WorldCup2018 🇵🇪🇵🇪🇵🇪🇵🇪;en;
2nd leg of Honduras vs. Australia tough to call but #Socceroos in driver's seat after negotiating tough away leg. H… https://t.co/eec046dhkd;en;
"RT @Division2Soccer: World Cup ⚽️ History.
Via @brfootball.
#Soccer #TheBeautifulGame #WorldCup2018 #Adidas #Telst… https://t.co/OKEdYuJZDz";en;
